proc_cd,modifier,description,rate,rate_unit,region_type,region_value
78014,,THYROID UPTAKE W/BLOOD FLOW SNGLE/MULT QUAN MEAS,644.71,1,state,GA
78014,26,THYROID UPTAKE W/BLOOD FLOW SNGLE/MULT QUAN MEAS,67.14,1,state,GA
78014,TC,THYROID UPTAKE W/BLOOD FLOW SNGLE/MULT QUAN MEAS,577.57,1,state,GA
78015,,THYROID CARCINOMA METASTASES IMG LMTD AREA,627.92,1,state,GA
78015,26,THYROID CARCINOMA METASTASES IMG LMTD AREA,92.81,1,state,GA
78015,TC,THYROID CARCINOMA METASTASES IMG LMTD AREA,535.11,1,state,GA
78016,,THYROID CARCINOMA METASTASES IMG ADDL STUDY,748.37,1,state,GA
78016,26,THYROID CARCINOMA METASTASES IMG ADDL STUDY,94.78,1,state,GA
78016,TC,THYROID CARCINOMA METASTASES IMG ADDL STUDY,653.59,1,state,GA
78018,,THYROID CARCINOMA METASTASES IMG WHOLE BODY,841.18,1,state,GA
78018,26,THYROID CARCINOMA METASTASES IMG WHOLE BODY,112.55,1,state,GA
78018,TC,THYROID CARCINOMA METASTASES IMG WHOLE BODY,728.63,1,state,GA
78020,,THYROID CARCINOMA METASTASES UPTAKE,231.03,1,state,GA
78020,26,THYROID CARCINOMA METASTASES UPTAKE,76.02,1,state,GA
78020,TC,THYROID CARCINOMA METASTASES UPTAKE,155.01,1,state,GA
78070,,PARATHYROID PLANAR IMAGING,797.74,1,state,GA
78070,26,PARATHYROID PLANAR IMAGING,109.59,1,state,GA
78070,TC,PARATHYROID PLANAR IMAGING,688.15,1,state,GA
78071,,PARATHYROID PLANAR IMAGING W/WO SUBTRACTION,948.8,1,state,GA
78071,26,PARATHYROID PLANAR IMAGING W/WO SUBTRACTION,162.9,1,state,GA
78071,TC,PARATHYROID PLANAR IMAGING W/WO SUBTRACTION,785.9,1,state,GA
78072,,PARATHYROID IMAGING W/TOMOGRAPHIC SPECT & CT,1176.86,1,state,GA
78072,26,PARATHYROID IMAGING W/TOMOGRAPHIC SPECT & CT,213.26,1,state,GA
78072,TC,PARATHYROID IMAGING W/TOMOGRAPHIC SPECT & CT,963.6,1,state,GA
78075,,ADRENAL IMAGING CORTEX &/MEDULLA,1201.54,1,state,GA
78075,26,ADRENAL IMAGING CORTEX &/MEDULLA,102.68,1,state,GA
78075,TC,ADRENAL IMAGING CORTEX &/MEDULLA,1098.86,1,state,GA
78099,,UNLISTED ENDOCRINE PX DX NUCLEAR MEDICINE,,1,state,GA
78099,26,UNLISTED ENDOCRINE PX DX NUCLEAR MEDICINE,,1,state,GA
78099,TC,UNLISTED ENDOCRINE PX DX NUCLEAR MEDICINE,,1,state,GA
78102,,BONE MARROW IMAGING LIMITED AREA,474.89,1,state,GA
78102,26,BONE MARROW IMAGING LIMITED AREA,72.07,1,state,GA
78102,TC,BONE MARROW IMAGING LIMITED AREA,402.82,1,state,GA
78103,,BONE MARROW IMAGING MULTIPLE AREAS,506.48,1,state,GA
78103,26,BONE MARROW IMAGING MULTIPLE AREAS,86.88,1,state,GA
78103,TC,BONE MARROW IMAGING MULTIPLE AREAS,419.6,1,state,GA
78104,,BONE MARROW IMAGING WHOLE BODY,680.25,1,state,GA
78104,26,BONE MARROW IMAGING WHOLE BODY,106.63,1,state,GA
78104,TC,BONE MARROW IMAGING WHOLE BODY,573.62,1,state,GA
78110,,PLASMA VOL RADIOPHARM VOL DILUTION SPX 1 SAMPLE,204.37,1,state,GA
78110,26,PLASMA VOL RADIOPHARM VOL DILUTION SPX 1 SAMPLE,22.71,1,state,GA
78110,TC,PLASMA VOL RADIOPHARM VOL DILUTION SPX 1 SAMPLE,181.66,1,state,GA
78111,,PLASMA VOL RADIOPHARM VOL DILUTE SPX MULT SMPLES,216.22,1,state,GA
78111,26,PLASMA VOL RADIOPHARM VOL DILUTE SPX MULT SMPLES,25.67,1,state,GA
78111,TC,PLASMA VOL RADIOPHARM VOL DILUTE SPX MULT SMPLES,190.55,1,state,GA
78120,,RED CELL VOLUME DETERMINATION SPX 1 SAMPLING,209.31,1,state,GA
78120,26,RED CELL VOLUME DETERMINATION SPX 1 SAMPLING,27.64,1,state,GA
78120,TC,RED CELL VOLUME DETERMINATION SPX 1 SAMPLING,181.67,1,state,GA
78121,,RED CELL VOLUME DETERMINATION SPX MULT SAMPLINGS,228.07,1,state,GA
78121,26,RED CELL VOLUME DETERMINATION SPX MULT SAMPLINGS,37.52,1,state,GA
78121,TC,RED CELL VOLUME DETERMINATION SPX MULT SAMPLINGS,190.55,1,state,GA
78122,,WHOLE BLOOD VOLUME DETERM PLASMA&RED CELL VOLU,290.27,1,state,GA
78122,26,WHOLE BLOOD VOLUME DETERM PLASMA&RED CELL VOLU,59.24,1,state,GA
78122,TC,WHOLE BLOOD VOLUME DETERM PLASMA&RED CELL VOLU,231.03,1,state,GA
78130,,RED CELL SURVIVAL STUDY,367.28,1,state,GA
78130,26,RED CELL SURVIVAL STUDY,71.09,1,state,GA
78130,TC,RED CELL SURVIVAL STUDY,296.19,1,state,GA
78140,,LABELED RBC SEQUESTRATION DIFFERNTL ORGAN/TISSUE,323.83,1,state,GA
78140,26,LABELED RBC SEQUESTRATION DIFFERNTL ORGAN/TISSUE,71.09,1,state,GA
78140,TC,LABELED RBC SEQUESTRATION DIFFERNTL ORGAN/TISSUE,252.74,1,state,GA
78185,,SPLEEN IMAGING ONLY W/WO VASCULAR FLOW,458.11,1,state,GA
78185,26,SPLEEN IMAGING ONLY W/WO VASCULAR FLOW,46.4,1,state,GA
78185,TC,SPLEEN IMAGING ONLY W/WO VASCULAR FLOW,411.71,1,state,GA
78191,,PLATELET SURVIVAL STUDY,367.28,1,state,GA
78191,26,PLATELET SURVIVAL STUDY,71.09,1,state,GA
78191,TC,PLATELET SURVIVAL STUDY,296.19,1,state,GA
78195,,LYMPHATICS & LYMPH NODES IMAGING,958.67,1,state,GA
78195,26,LYMPHATICS & LYMPH NODES IMAGING,161.92,1,state,GA
78195,TC,LYMPHATICS & LYMPH NODES IMAGING,796.75,1,state,GA
78199,,UNLISTED HEMATOP RET/ENDO&LYMPHATIC DX NUC MED,,1,state,GA
78199,26,UNLISTED HEMATOP RET/ENDO&LYMPHATIC DX NUC MED,,1,state,GA
78199,TC,UNLISTED HEMATOP RET/ENDO&LYMPHATIC DX NUC MED,,1,state,GA
78201,,LIVER IMAGING STATIC ONLY,523.27,1,state,GA
78201,26,LIVER IMAGING STATIC ONLY,58.25,1,state,GA
78201,TC,LIVER IMAGING STATIC ONLY,465.02,1,state,GA
78202,,LIVER IMAGING W/VASCULAR FLOW,575.6,1,state,GA
78202,26,LIVER IMAGING W/VASCULAR FLOW,68.12,1,state,GA
78202,TC,LIVER IMAGING W/VASCULAR FLOW,507.48,1,state,GA
78215,,LIVER & SPLEEN IMAGING STATIC ONLY,539.07,1,state,GA
78215,26,LIVER & SPLEEN IMAGING STATIC ONLY,66.15,1,state,GA
78215,TC,LIVER & SPLEEN IMAGING STATIC ONLY,472.92,1,state,GA
78216,,LIVER & SPLEEN IMAGING W/VASCULAR FLOW,378.14,1,state,GA
78216,26,LIVER & SPLEEN IMAGING W/VASCULAR FLOW,75.03,1,state,GA
78216,TC,LIVER & SPLEEN IMAGING W/VASCULAR FLOW,303.11,1,state,GA
78226,,HEPATOBILIARY SYST IMAGING INCLUDING GALLBLADDER,878.7,1,state,GA
78226,26,HEPATOBILIARY SYST IMAGING INCLUDING GALLBLADDER,101.69,1,state,GA
78226,TC,HEPATOBILIARY SYST IMAGING INCLUDING GALLBLADDER,777.01,1,state,GA
78227,,HEPATOBIL SYST IMAG INC GB W/PHARMA INTERVENJ,1178.84,1,state,GA
78227,26,HEPATOBIL SYST IMAG INC GB W/PHARMA INTERVENJ,122.43,1,state,GA
78227,TC,HEPATOBIL SYST IMAG INC GB W/PHARMA INTERVENJ,1056.41,1,state,GA
78230,,SALIVARY GLAND IMAGING,484.76,1,state,GA
78230,26,SALIVARY GLAND IMAGING,62.2,1,state,GA
78230,TC,SALIVARY GLAND IMAGING,422.56,1,state,GA
78231,,SALIVARY GLAND IMAGING SERIAL IMAGES,307.05,1,state,GA
78231,26,SALIVARY GLAND IMAGING SERIAL IMAGES,60.23,1,state,GA
78231,TC,SALIVARY GLAND IMAGING SERIAL IMAGES,246.82,1,state,GA
78232,,SALIVARY GLAND FUNCTION STUDY,301.13,1,state,GA
78232,26,SALIVARY GLAND FUNCTION STUDY,54.3,1,state,GA
78232,TC,SALIVARY GLAND FUNCTION STUDY,246.83,1,state,GA
78258,,ESOPHAGEAL MOTILITY,585.47,1,state,GA
78258,26,ESOPHAGEAL MOTILITY,96.76,1,state,GA
78258,TC,ESOPHAGEAL MOTILITY,488.71,1,state,GA
78261,,GASTRIC MUCOSA IMAGING,546.96,1,state,GA
78261,26,GASTRIC MUCOSA IMAGING,79.97,1,state,GA
78261,TC,GASTRIC MUCOSA IMAGING,466.99,1,state,GA
78262,,GASTROESOPHAGEAL REFLUX STUDY,670.38,1,state,GA
78262,26,GASTROESOPHAGEAL REFLUX STUDY,93.79,1,state,GA
78262,TC,GASTROESOPHAGEAL REFLUX STUDY,576.59,1,state,GA
78264,,GASTRIC EMPTYING IMAGING STUDY,894.49,1,state,GA
78264,26,GASTRIC EMPTYING IMAGING STUDY,107.62,1,state,GA
78264,TC,GASTRIC EMPTYING IMAGING STUDY,786.87,1,state,GA
78265,,GASTRIC EMPTYNG IMAG STD W/SM BWL TRANSIT,1063.32,1,state,GA
78265,26,GASTRIC EMPTYNG IMAG STD W/SM BWL TRANSIT,132.3,1,state,GA
78265,TC,GASTRIC EMPTYNG IMAG STD W/SM BWL TRANSIT,931.02,1,state,GA
78266,,GSTRC EMPTNG IMAG STD W/SM BWL COL TRNST MLT DAY,1209.44,1,state,GA
78266,26,GSTRC EMPTNG IMAG STD W/SM BWL COL TRNST MLT DAY,142.17,1,state,GA
78266,TC,GSTRC EMPTNG IMAG STD W/SM BWL COL TRNST MLT DAY,1067.27,1,state,GA
78267,,UREA BREATH TEST C-14 ISOTOPIC ACQUISJ ANALYSIS,32.8,1,state,GA
78268,,UREA BREATH TEST C-14 ISOTOPIC ANALYSIS,280.02,1,state,GA
78278,,ACUTE GASTROINTESTINAL BLOOD LOSS IMAGING,943.86,1,state,GA
78278,26,ACUTE GASTROINTESTINAL BLOOD LOSS IMAGING,135.26,1,state,GA
78278,TC,ACUTE GASTROINTESTINAL BLOOD LOSS IMAGING,808.6,1,state,GA
78282,,GASTROINTESTINAL PROTEIN LOSS,0.0,1,state,GA
78282,26,GASTROINTESTINAL PROTEIN LOSS,44.43,1,state,GA
78282,TC,GASTROINTESTINAL PROTEIN LOSS,0.0,1,state,GA
78290,,INTESTINE IMAGING,889.56,1,state,GA
78290,26,INTESTINE IMAGING,91.82,1,state,GA
78290,TC,INTESTINE IMAGING,797.74,1,state,GA
78291,,PERITONEAL-VENOUS SHUNT PATENCY TEST,717.77,1,state,GA
78291,26,PERITONEAL-VENOUS SHUNT PATENCY TEST,122.43,1,state,GA
78291,TC,PERITONEAL-VENOUS SHUNT PATENCY TEST,595.34,1,state,GA
78299,,UNLISTED GASTROINTESTINAL PX DX NUCLEAR MEDICINE,,1,state,GA
78299,26,UNLISTED GASTROINTESTINAL PX DX NUCLEAR MEDICINE,,1,state,GA
78299,TC,UNLISTED GASTROINTESTINAL PX DX NUCLEAR MEDICINE,,1,state,GA
78300,,BONE &/JOINT IMAGING LIMITED AREA,612.13,1,state,GA
78300,26,BONE &/JOINT IMAGING LIMITED AREA,84.91,1,state,GA
78300,TC,BONE &/JOINT IMAGING LIMITED AREA,527.22,1,state,GA
78305,,BONE &/JOINT IMAGING MULTIPLE AREAS,738.5,1,state,GA
78305,26,BONE &/JOINT IMAGING MULTIPLE AREAS,112.55,1,state,GA
78305,TC,BONE &/JOINT IMAGING MULTIPLE AREAS,625.95,1,state,GA
78306,,BONE &/JOINT IMAGING WHOLE BODY,797.74,1,state,GA
78306,26,BONE &/JOINT IMAGING WHOLE BODY,116.5,1,state,GA
78306,TC,BONE &/JOINT IMAGING WHOLE BODY,681.24,1,state,GA
78315,,BONE &/JOINT IMAGING 3 PHASE STUDY,937.94,1,state,GA
78315,26,BONE &/JOINT IMAGING 3 PHASE STUDY,139.21,1,state,GA
78315,TC,BONE &/JOINT IMAGING 3 PHASE STUDY,798.73,1,state,GA
78350,,BONE DENSITY 1/> SITES 1 PHOTON ABSORPTIOMETRY,94.78,1,state,GA
78350,26,BONE DENSITY 1/> SITES 1 PHOTON ABSORPTIOMETRY,31.59,1,state,GA
78350,TC,BONE DENSITY 1/> SITES 1 PHOTON ABSORPTIOMETRY,63.19,1,state,GA
78351,,BONE DENSTY 1/> SITES DUAL PHOTON ABSORPTIOMETR,43.44,1,state,GA
78399,,UNLISTED MUSCULOSKELETAL PX DX NUCLEAR MEDICINE,,1,state,GA
78399,26,UNLISTED MUSCULOSKELETAL PX DX NUCLEAR MEDICINE,,1,state,GA
78399,TC,UNLISTED MUSCULOSKELETAL PX DX NUCLEAR MEDICINE,,1,state,GA
78414,,CARD-VASC HEMODYNAM W/WO PHARM/EXER 1/MLT DETERM,0.0,1,state,GA
78414,26,CARD-VASC HEMODYNAM W/WO PHARM/EXER 1/MLT DETERM,61.21,1,state,GA
78414,TC,CARD-VASC HEMODYNAM W/WO PHARM/EXER 1/MLT DETERM,0.0,1,state,GA
78428,,CARDIAC SHUNT DETECTION,514.38,1,state,GA
78428,26,CARDIAC SHUNT DETECTION,104.65,1,state,GA
78428,TC,CARDIAC SHUNT DETECTION,409.73,1,state,GA
78429,,MYOCRD IMG PET METAB EVAL SINGLE STUDY CNCRNT CT,0.0,1,state,GA
78429,26,MYOCRD IMG PET METAB EVAL SINGLE STUDY CNCRNT CT,229.05,1,state,GA
78429,TC,MYOCRD IMG PET METAB EVAL SINGLE STUDY CNCRNT CT,0.0,1,state,GA
78430,,MYOCRD IMG PET PRFUJ 1STD REST/STRESS CNCRNT CT,0.0,1,state,GA
78430,26,MYOCRD IMG PET PRFUJ 1STD REST/STRESS CNCRNT CT,218.19,1,state,GA
78430,TC,MYOCRD IMG PET PRFUJ 1STD REST/STRESS CNCRNT CT,0.0,1,state,GA
78431,,MYOCRD IMG PET PRFUJ MLT STD RST&STRS CNCRNT CT,0.0,1,state,GA
78431,26,MYOCRD IMG PET PRFUJ MLT STD RST&STRS CNCRNT CT,254.72,1,state,GA
78431,TC,MYOCRD IMG PET PRFUJ MLT STD RST&STRS CNCRNT CT,0.0,1,state,GA
78432,,MYOCRD IMG PET PRFUJ W/METAB DUAL RADIOTRACER,0.0,1,state,GA
78432,26,MYOCRD IMG PET PRFUJ W/METAB DUAL RADIOTRACER,272.49,1,state,GA
78432,TC,MYOCRD IMG PET PRFUJ W/METAB DUAL RADIOTRACER,0.0,1,state,GA
78433,,MYOCRD IMG PET PRFUJ W/METAB 2RTRACER CNCRNT CT,0.0,1,state,GA
78433,26,MYOCRD IMG PET PRFUJ W/METAB 2RTRACER CNCRNT CT,298.16,1,state,GA
78433,TC,MYOCRD IMG PET PRFUJ W/METAB 2RTRACER CNCRNT CT,0.0,1,state,GA
78434,,AQMBF PET REST AND PHARMACOLOGIC STRESS,0.0,1,state,GA
78434,26,AQMBF PET REST AND PHARMACOLOGIC STRESS,83.92,1,state,GA
78434,TC,AQMBF PET REST AND PHARMACOLOGIC STRESS,0.0,1,state,GA
78445,,NONCARDIAC VASCULAR FLOW IMAGING,558.81,1,state,GA
78445,26,NONCARDIAC VASCULAR FLOW IMAGING,71.09,1,state,GA
78445,TC,NONCARDIAC VASCULAR FLOW IMAGING,487.72,1,state,GA
78451,,MYOCARDIAL SPECT SINGLE STUDY AT REST OR STRESS,927.07,1,state,GA
78451,26,MYOCARDIAL SPECT SINGLE STUDY AT REST OR STRESS,186.6,1,state,GA
78451,TC,MYOCARDIAL SPECT SINGLE STUDY AT REST OR STRESS,740.47,1,state,GA
78452,,MYOCARDIAL SPECT MULTIPLE STUDIES,1282.5,1,state,GA
78452,26,MYOCARDIAL SPECT MULTIPLE STUDIES,220.17,1,state,GA
78452,TC,MYOCARDIAL SPECT MULTIPLE STUDIES,1062.33,1,state,GA
78453,,MYOCARDIAL PERFUSION PLANAR 1 STUDY REST/STRESS,788.85,1,state,GA
78453,26,MYOCARDIAL PERFUSION PLANAR 1 STUDY REST/STRESS,132.3,1,state,GA
78453,TC,MYOCARDIAL PERFUSION PLANAR 1 STUDY REST/STRESS,656.55,1,state,GA
78454,,MYOCARDIAL PERFUSION PLANAR MULTIPLE STUDIES,1178.84,1,state,GA
78454,26,MYOCARDIAL PERFUSION PLANAR MULTIPLE STUDIES,184.63,1,state,GA
78454,TC,MYOCARDIAL PERFUSION PLANAR MULTIPLE STUDIES,994.21,1,state,GA
78456,,ACUTE VENOUS THROMBOSIS IMAGING PEPTIDE,854.01,1,state,GA
78456,26,ACUTE VENOUS THROMBOSIS IMAGING PEPTIDE,135.26,1,state,GA
78456,TC,ACUTE VENOUS THROMBOSIS IMAGING PEPTIDE,718.75,1,state,GA
78457,,VENOUS THROMBOSIS IMAGING VENOGRAM UNILATERAL,458.11,1,state,GA
78457,26,VENOUS THROMBOSIS IMAGING VENOGRAM UNILATERAL,104.65,1,state,GA
78457,TC,VENOUS THROMBOSIS IMAGING VENOGRAM UNILATERAL,353.46,1,state,GA
78458,,VENOUS THROMBOSIS IMAGING VENOGRAM BILATERAL,570.66,1,state,GA
78458,26,VENOUS THROMBOSIS IMAGING VENOGRAM BILATERAL,125.39,1,state,GA
78458,TC,VENOUS THROMBOSIS IMAGING VENOGRAM BILATERAL,445.27,1,state,GA
78459,,MYOCRD IMG PET METAB EVAL SINGLE STUDY,0.0,1,state,GA
78459,26,MYOCRD IMG PET METAB EVAL SINGLE STUDY,212.27,1,state,GA
78459,TC,MYOCRD IMG PET METAB EVAL SINGLE STUDY,0.0,1,state,GA
78466,,MYOCARDIAL IMAGING INFARCT AVID PLANAR QUAL/QUAN,493.65,1,state,GA
78466,26,MYOCARDIAL IMAGING INFARCT AVID PLANAR QUAL/QUAN,92.81,1,state,GA
78466,TC,MYOCARDIAL IMAGING INFARCT AVID PLANAR QUAL/QUAN,400.84,1,state,GA
78468,,MYOCRD IMG INFARCT AVID PLNR EJEC FXJ 1ST PS TQ,543.02,1,state,GA
78468,26,MYOCRD IMG INFARCT AVID PLNR EJEC FXJ 1ST PS TQ,108.6,1,state,GA
78468,TC,MYOCRD IMG INFARCT AVID PLNR EJEC FXJ 1ST PS TQ,434.42,1,state,GA
78469,,MYOCRD INFARCT AVID PLNR TOMOG SPECT W/WO QUANTJ,608.18,1,state,GA
78469,26,MYOCRD INFARCT AVID PLNR TOMOG SPECT W/WO QUANTJ,124.4,1,state,GA
78469,TC,MYOCRD INFARCT AVID PLNR TOMOG SPECT W/WO QUANTJ,483.78,1,state,GA
78472,,CARD BLOOD POOL GATED PLANAR 1 STUDY REST/STRESS,622.99,1,state,GA
78472,26,CARD BLOOD POOL GATED PLANAR 1 STUDY REST/STRESS,133.29,1,state,GA
78472,TC,CARD BLOOD POOL GATED PLANAR 1 STUDY REST/STRESS,489.7,1,state,GA
78473,,CARD BL POOL GATED MLT STDY WAL MOTN EJECT FRACT,793.79,1,state,GA
78473,26,CARD BL POOL GATED MLT STDY WAL MOTN EJECT FRACT,198.45,1,state,GA
78473,TC,CARD BL POOL GATED MLT STDY WAL MOTN EJECT FRACT,595.34,1,state,GA
78481,,CARD BL POOL PLANAR 1 STDY WAL MOTN EJECT FRACT,489.7,1,state,GA
78481,26,CARD BL POOL PLANAR 1 STDY WAL MOTN EJECT FRACT,133.29,1,state,GA
78481,TC,CARD BL POOL PLANAR 1 STDY WAL MOTN EJECT FRACT,356.41,1,state,GA
78483,,CARD BL POOL PLNR MLT STDY WAL MOTN EJECT FRACT,657.54,1,state,GA
78483,26,CARD BL POOL PLNR MLT STDY WAL MOTN EJECT FRACT,199.43,1,state,GA
78483,TC,CARD BL POOL PLNR MLT STDY WAL MOTN EJECT FRACT,458.11,1,state,GA
78491,,MYOCRD IMG PET PRFUJ SINGLE STUDY REST/STRESS,0.0,1,state,GA
78491,26,MYOCRD IMG PET PRFUJ SINGLE STUDY REST/STRESS,208.32,1,state,GA
78491,TC,MYOCRD IMG PET PRFUJ SINGLE STUDY REST/STRESS,0.0,1,state,GA
78492,,MYOCRD IMG PET PRFUJ MULTIPLE STUDY REST&STRESS,0.0,1,state,GA
78492,26,MYOCRD IMG PET PRFUJ MULTIPLE STUDY REST&STRESS,244.85,1,state,GA
78492,TC,MYOCRD IMG PET PRFUJ MULTIPLE STUDY REST&STRESS,0.0,1,state,GA
78494,,CARD BL POOL GATED SPECT REST WAL MOTN EJCT FRCT,627.92,1,state,GA
78494,26,CARD BL POOL GATED SPECT REST WAL MOTN EJCT FRCT,160.93,1,state,GA
78494,TC,CARD BL POOL GATED SPECT REST WAL MOTN EJCT FRCT,466.99,1,state,GA
78496,,CARD BL POOL GATED 1 STDY REST RT VENT EJCT FRCT,124.4,1,state,GA
78496,26,CARD BL POOL GATED 1 STDY REST RT VENT EJCT FRCT,68.12,1,state,GA
78496,TC,CARD BL POOL GATED 1 STDY REST RT VENT EJCT FRCT,56.28,1,state,GA
78499,,UNLISTED CARDIOVASCULAR PX DX NUCLEAR MEDICINE,,1,state,GA
78499,26,UNLISTED CARDIOVASCULAR PX DX NUCLEAR MEDICINE,,1,state,GA
78499,TC,UNLISTED CARDIOVASCULAR PX DX NUCLEAR MEDICINE,,1,state,GA
78579,,PULMONARY VENTILATION IMAGING,510.43,1,state,GA
78579,26,PULMONARY VENTILATION IMAGING,66.15,1,state,GA
78579,TC,PULMONARY VENTILATION IMAGING,444.28,1,state,GA
78580,,PULMONARY PERFUSION IMAGING PARTICULATE,641.75,1,state,GA
78580,26,PULMONARY PERFUSION IMAGING PARTICULATE,100.7,1,state,GA
78580,TC,PULMONARY PERFUSION IMAGING PARTICULATE,541.05,1,state,GA
78582,,PULMONARY VENTILATION & PERFUSION IMAGING,898.44,1,state,GA
78582,26,PULMONARY VENTILATION & PERFUSION IMAGING,145.13,1,state,GA
78582,TC,PULMONARY VENTILATION & PERFUSION IMAGING,753.31,1,state,GA
78597,,QUANT DIFFERENTIAL PULM PERFUSION W/WO IMAGING,544.0,1,state,GA
78597,26,QUANT DIFFERENTIAL PULM PERFUSION W/WO IMAGING,97.74,1,state,GA
78597,TC,QUANT DIFFERENTIAL PULM PERFUSION W/WO IMAGING,446.26,1,state,GA
78598,,QUANT DIFF PULM PRFUSION & VENTLAJ W/WO IMAGIN,815.51,1,state,GA
78598,26,QUANT DIFF PULM PRFUSION & VENTLAJ W/WO IMAGIN,112.55,1,state,GA
78598,TC,QUANT DIFF PULM PRFUSION & VENTLAJ W/WO IMAGIN,702.96,1,state,GA
78599,,UNLISTED RESPIRATORY PX DX NUCLEAR MEDICINE,,1,state,GA
78599,26,UNLISTED RESPIRATORY PX DX NUCLEAR MEDICINE,,1,state,GA
78599,TC,UNLISTED RESPIRATORY PX DX NUCLEAR MEDICINE,,1,state,GA
78600,,BRAIN IMAGING <4 STATIC VIEWS,498.59,1,state,GA
78600,26,BRAIN IMAGING <4 STATIC VIEWS,60.23,1,state,GA
78600,TC,BRAIN IMAGING <4 STATIC VIEWS,438.36,1,state,GA
78601,,BRAIN IMAGING <4 STATIC VIEWS W/VASCULAR FLOW,593.37,1,state,GA
78601,26,BRAIN IMAGING <4 STATIC VIEWS W/VASCULAR FLOW,69.11,1,state,GA
78601,TC,BRAIN IMAGING <4 STATIC VIEWS W/VASCULAR FLOW,524.26,1,state,GA
78605,,BRAIN IMAGING MINIMUM 4 STATIC VIEWS,550.91,1,state,GA
78605,26,BRAIN IMAGING MINIMUM 4 STATIC VIEWS,74.05,1,state,GA
78605,TC,BRAIN IMAGING MINIMUM 4 STATIC VIEWS,476.86,1,state,GA
78606,,BRAIN IMAGING MIN 4 STATIC VIEWS W VASCULAR FLOW,892.52,1,state,GA
78606,26,BRAIN IMAGING MIN 4 STATIC VIEWS W VASCULAR FLOW,86.88,1,state,GA
78606,TC,BRAIN IMAGING MIN 4 STATIC VIEWS W VASCULAR FLOW,805.64,1,state,GA
78608,,BRAIN IMAGING PET METABOLIC EVALUATION,0.0,1,state,GA
78608,26,BRAIN IMAGING PET METABOLIC EVALUATION,200.42,1,state,GA
78608,TC,BRAIN IMAGING PET METABOLIC EVALUATION,0.0,1,state,GA
78609,,BRAIN IMAGING PET PERFUSION EVALUATION,208.32,1,state,GA
78609,26,BRAIN IMAGING PET PERFUSION EVALUATION,208.32,1,state,GA
78609,TC,BRAIN IMAGING PET PERFUSION EVALUATION,0.0,1,state,GA
78610,,BRAIN IMAGING VASCULAR FLOW ONLY,479.83,1,state,GA
78610,26,BRAIN IMAGING VASCULAR FLOW ONLY,40.48,1,state,GA
78610,TC,BRAIN IMAGING VASCULAR FLOW ONLY,439.35,1,state,GA
78630,,CEREBROSPINAL FLUID FLOW W/O MATL CISTERNOGRAPHY,911.28,1,state,GA
78630,26,CEREBROSPINAL FLUID FLOW W/O MATL CISTERNOGRAPHY,91.82,1,state,GA
78630,TC,CEREBROSPINAL FLUID FLOW W/O MATL CISTERNOGRAPHY,819.46,1,state,GA
78635,,CEREBROSPINAL FLUID FLOW W/O MATL VENTRICLGRAPHY,914.24,1,state,GA
78635,26,CEREBROSPINAL FLUID FLOW W/O MATL VENTRICLGRAPHY,84.91,1,state,GA
78635,TC,CEREBROSPINAL FLUID FLOW W/O MATL VENTRICLGRAPHY,829.33,1,state,GA
78645,,CEREBROSPINAL FLUID FLOW W/O MATL SHUNT EVALTJ,874.75,1,state,GA
78645,26,CEREBROSPINAL FLUID FLOW W/O MATL SHUNT EVALTJ,77.01,1,state,GA
78645,TC,CEREBROSPINAL FLUID FLOW W/O MATL SHUNT EVALTJ,797.74,1,state,GA
78650,,CEREBROSPINAL FLUID LEAK DETECTION&LOCALIZATIO,733.56,1,state,GA
78650,26,CEREBROSPINAL FLUID LEAK DETECTION&LOCALIZATIO,71.09,1,state,GA
78650,TC,CEREBROSPINAL FLUID LEAK DETECTION&LOCALIZATIO,662.47,1,state,GA
78660,,RADIOPHARMACEUTICAL DACRYOCYSTOGRAPHY,392.95,1,state,GA
78660,26,RADIOPHARMACEUTICAL DACRYOCYSTOGRAPHY,61.21,1,state,GA
78660,TC,RADIOPHARMACEUTICAL DACRYOCYSTOGRAPHY,331.74,1,state,GA
78699,,UNLISTED NERVOUS SYSTEM PX DX NUCLEAR MEDICINE,,1,state,GA
78699,26,UNLISTED NERVOUS SYSTEM PX DX NUCLEAR MEDICINE,,1,state,GA
78699,TC,UNLISTED NERVOUS SYSTEM PX DX NUCLEAR MEDICINE,,1,state,GA
78700,,KIDNEY IMAGING MORPHOLOGY,468.97,1,state,GA
78700,26,KIDNEY IMAGING MORPHOLOGY,60.23,1,state,GA
78700,TC,KIDNEY IMAGING MORPHOLOGY,408.74,1,state,GA
78701,,KIDNEY IMAGING MORPHOOGY W/VASCULAR FLOW,616.08,1,state,GA
78701,26,KIDNEY IMAGING MORPHOOGY W/VASCULAR FLOW,67.14,1,state,GA
78701,TC,KIDNEY IMAGING MORPHOOGY W/VASCULAR FLOW,548.94,1,state,GA
78707,,KIDNEY IMG MORPHOLOGY VASCULAR FLOW 1 W/O RX,636.81,1,state,GA
78707,26,KIDNEY IMG MORPHOLOGY VASCULAR FLOW 1 W/O RX,128.35,1,state,GA
78707,TC,KIDNEY IMG MORPHOLOGY VASCULAR FLOW 1 W/O RX,508.46,1,state,GA
78708,,KIDNEY IMG MORPHOLOGY VASCULAR FLOW 1 W/RX,518.33,1,state,GA
